,genres,n_genres,loss,accuracy
118,"pop, edm_dance, jazz",3,0.3808059326516903,0.8516260385513306
119,"pop, edm_dance, soul",3,0.4718192789382312,0.8181818127632141
120,"pop, edm_dance, kpop",3,0.5060097915967986,0.783725917339325
121,"pop, edm_dance, reggae",3,0.36842140091948533,0.8636363744735718
122,"pop, edm_dance, blues",3,0.5000316450733164,0.8691099286079407
123,"pop, indie_alt, classical",3,0.21401132882755494,0.9327102899551392
124,"pop, indie_alt, jazz",3,0.8828406744736892,0.5569230914115906
125,"pop, indie_alt, soul",3,0.8379913613996433,0.6793892979621887
126,"pop, indie_alt, kpop",3,0.4896074668566386,0.8100000023841858
127,"pop, indie_alt, reggae",3,0.8582748331396703,0.6693227291107178
128,"pop, indie_alt, blues",3,0.5038573769635932,0.8279069662094116
129,"pop, classical, jazz",3,0.4072491315452708,0.8041236996650696
130,"pop, classical, soul",3,0.16322710693447512,0.9383886456489563
131,"pop, classical, kpop",3,0.15750538058902908,0.939130425453186
132,"pop, classical, reggae",3,0.1939676731752363,0.9221411347389221
133,"pop, classical, blues",3,0.13836177595456442,0.9546666741371155
134,"pop, jazz, soul",3,0.5474466293487908,0.7688679099082947
135,"pop, jazz, kpop",3,0.40908910369873047,0.8320000171661377
136,"pop, jazz, reggae",3,0.9218654122518662,0.6169154047966003
137,"pop, jazz, blues",3,0.4903670810388796,0.8242424130439758
138,"pop, soul, kpop",3,1.0421398326914797,0.48924732208251953
139,"pop, soul, reggae",3,1.106415576308313,0.38686132431030273
140,"pop, soul, blues",3,0.9174415445795246,0.529411792755127
141,"pop, kpop, reggae",3,0.7507330315453665,0.6857143044471741
142,"pop, kpop, blues",3,0.7270995480673653,0.6857143044471741
143,"pop, reggae, blues",3,1.0764086534688762,0.4615384638309479
144,"country, rnb, latin",3,1.0177636003494264,0.4583333432674408
145,"country, rnb, rock",3,0.7981648689954615,0.6621881127357483
146,"country, rnb, edm_dance",3,0.6611074580950874,0.7329286932945251
147,"country, rnb, indie_alt",3,0.8303577836936082,0.6443089246749878
148,"country, rnb, classical",3,0.27115137189443855,0.8911042809486389
149,"country, rnb, jazz",3,0.7022077627311465,0.7533936500549316
150,"country, rnb, soul",3,0.7955878140434386,0.6878306865692139
151,"country, rnb, kpop",3,0.6179018158179063,0.7403846383094788
152,"country, rnb, reggae",3,0.5475013295051512,0.7629427909851074
153,"country, rnb, blues",3,0.7723744547510721,0.6626505851745605
154,"country, latin, rock",3,0.7951942465369221,0.6403384804725647
155,"country, latin, edm_dance",3,0.6668849090030571,0.7222222089767456
156,"country, latin, indie_alt",3,0.7915078240922695,0.6524300575256348
157,"country, latin, classical",3,0.2882548538308604,0.8808104991912842
158,"country, latin, jazz",3,0.6284919717543076,0.8139904737472534
159,"country, latin, soul",3,0.6496225540713793,0.7385159134864807
160,"country, latin, kpop",3,0.6968498036561422,0.7201986908912659
161,"country, latin, reggae",3,0.5962696173169592,0.7513513565063477
162,"country, latin, blues",3,0.5118987110079138,0.8034682273864746
163,"country, rock, edm_dance",3,0.7895547697941462,0.6380208134651184
164,"country, rock, indie_alt",3,0.9023499441226192,0.5723793506622314
165,"country, rock, classical",3,1.0725787500514308,0.44152429699897766
166,"country, rock, jazz",3,0.7753099255033933,0.6823956370353699
167,"country, rock, soul",3,0.7198402774529781,0.7227926254272461
168,"country, rock, kpop",3,0.8323943127904619,0.5314285755157471
169,"country, rock, reggae",3,0.7277718356677464,0.6953781247138977
170,"country, rock, blues",3,0.6736746803432906,0.7029478549957275
171,"country, edm_dance, indie_alt",3,0.7438221068240116,0.6897019147872925
172,"country, edm_dance, classical",3,0.42999392489016985,0.7973273992538452
173,"country, edm_dance, jazz",3,0.44317792737206746,0.8488371968269348
174,"country, edm_dance, soul",3,0.5251237658023834,0.8127999901771545
175,"country, edm_dance, kpop",3,0.6710050523191196,0.7285068035125732
176,"country, edm_dance, reggae",3,0.5156889223897108,0.8322475552558899
177,"country, edm_dance, blues",3,0.44638170470776856,0.8598616123199463
178,"country, indie_alt, classical",3,0.4559661057432438,0.7264021635055542
179,"country, indie_alt, jazz",3,0.7851443307871095,0.6257197856903076
180,"country, indie_alt, soul",3,0.7822168092019693,0.6681222915649414
181,"country, indie_alt, kpop",3,0.604960726153466,0.7338709831237793
182,"country, indie_alt, reggae",3,0.7357743273112064,0.6331096291542053
183,"country, indie_alt, blues",3,0.6442475616206798,0.7177615761756897
184,"country, classical, jazz",3,0.39604058520384294,0.835536003112793
185,"country, classical, soul",3,0.3062683803942597,0.8721683025360107
186,"country, classical, kpop",3,0.2483297332030971,0.9039633870124817
187,"country, classical, reggae",3,0.251155576286638,0.9110378623008728
188,"country, classical, blues",3,0.14069818630945036,0.9544658660888672
189,"country, jazz, soul",3,0.6417732799754423,0.75
190,"country, jazz, kpop",3,0.45566742997533005,0.834080696105957
191,"country, jazz, reggae",3,0.5821456813091596,0.7808564305305481
192,"country, jazz, blues",3,0.46522631638598244,0.8476454019546509
193,"country, soul, kpop",3,0.7393972408709102,0.7198953032493591
194,"country, soul, reggae",3,0.8727464063747509,0.6606606841087341
195,"country, soul, blues",3,0.6443706410843254,0.7516778707504272
196,"country, kpop, reggae",3,0.7172725162094815,0.7277628183364868
197,"country, kpop, blues",3,0.5084791382153829,0.8303571343421936
198,"country, reggae, blues",3,0.6005447330375167,0.8013937473297119
199,"rnb, latin, rock",3,1.0172977676522466,0.49228131771087646
200,"rnb, latin, edm_dance",3,0.6645582616329193,0.7416666746139526
201,"rnb, latin, indie_alt",3,0.7076813036451288,0.7124773859977722
202,"rnb, latin, classical",3,0.281558529942768,0.8681626915931702
203,"rnb, latin, jazz",3,0.49778050444946137,0.7952286005020142
204,"rnb, latin, soul",3,0.868252030285922,0.6590909361839294
205,"rnb, latin, kpop",3,0.7947929853175973,0.6401673555374146
206,"rnb, latin, reggae",3,0.7289757568797309,0.7039626836776733
207,"rnb, latin, blues",3,0.5772053767706602,0.7480915784835815
208,"rnb, rock, edm_dance",3,0.77273076387395,0.6433022022247314
209,"rnb, rock, indie_alt",3,0.8914748157952961,0.557894766330719
210,"rnb, rock, classical",3,0.3370002231729312,0.8708661198616028
211,"rnb, rock, jazz",3,0.588542174170999,0.748235285282135
212,"rnb, rock, soul",3,0.9841236797396166,0.5567867159843445
213,"rnb, rock, kpop",3,0.8670501283236912,0.5864661931991577
214,"rnb, rock, reggae",3,0.5733587997300285,0.7371428608894348
215,"rnb, rock, blues",3,0.4942882446346769,0.824840784072876
216,"rnb, edm_dance, indie_alt",3,0.7914798625933579,0.6405228972434998
217,"rnb, edm_dance, classical",3,0.36895090750770865,0.8639896512031555
218,"rnb, edm_dance, jazz",3,0.6480517815864807,0.709964394569397
219,"rnb, edm_dance, soul",3,0.6046550336008321,0.7374749779701233
220,"rnb, edm_dance, kpop",3,0.6475232721929,0.7057728171348572
221,"rnb, edm_dance, reggae",3,0.6268216659788226,0.7459016442298889
222,"rnb, edm_dance, blues",3,0.45128585226767887,0.8207964897155762
223,"rnb, indie_alt, classical",3,0.33332897276917767,0.8677685856819153
224,"rnb, indie_alt, jazz",3,0.709635886663123,0.648101270198822
225,"rnb, indie_alt, soul",3,0.9375970385160791,0.5572289228439331
226,"rnb, indie_alt, kpop",3,0.6954026773169234,0.6945946216583252
227,"rnb, indie_alt, reggae",3,0.6758372026765458,0.704049825668335
228,"rnb, indie_alt, blues",3,0.6476790911272953,0.6736842393875122
229,"rnb, classical, jazz",3,0.4909340594265912,0.7945945858955383
230,"rnb, classical, soul",3,0.25974387754269734,0.880081295967102
231,"rnb, classical, kpop",3,0.23892679102015946,0.9075471758842468
232,"rnb, classical, reggae",3,0.2140259529597546,0.8960499167442322
233,"rnb, classical, blues",3,0.18028113560730152,0.9460673928260803
234,"rnb, jazz, soul",3,0.6612627163846442,0.7092198729515076
235,"rnb, jazz, kpop",3,0.48865167796611786,0.765625
236,"rnb, jazz, reggae",3,0.5776195640493583,0.7084870934486389
237,"rnb, jazz, blues",3,0.5339188136952988,0.8297872543334961
238,"rnb, soul, kpop",3,0.7999939695000648,0.640625
239,"rnb, soul, reggae",3,0.9276842688016845,0.483091801404953
240,"rnb, soul, blues",3,0.8994009683006688,0.5789473652839661
241,"rnb, kpop, reggae",3,1.0630719754160667,0.37551021575927734
242,"rnb, kpop, blues",3,0.596487738869407,0.7703348994255066
243,"rnb, reggae, blues",3,0.9171872138977051,0.6187499761581421
244,"latin, rock, edm_dance",3,0.6546749632953879,0.741857647895813
245,"latin, rock, indie_alt",3,0.7191770300044034,0.638972818851471
246,"latin, rock, classical",3,0.2945005241826793,0.8625304102897644
247,"latin, rock, jazz",3,0.5533650665501364,0.7941176295280457
248,"latin, rock, soul",3,0.6093562220397977,0.755919873714447
249,"latin, rock, kpop",3,0.725414973609086,0.6984667778015137
250,"latin, rock, reggae",3,0.5392183251540457,0.7732341885566711
251,"latin, rock, blues",3,0.7963224730168681,0.5737051963806152
252,"latin, edm_dance, indie_alt",3,0.8102104520797729,0.6299999952316284
253,"latin, edm_dance, classical",3,0.4761794596910477,0.7749999761581421
254,"latin, edm_dance, jazz",3,0.7848172655105591,0.625333309173584
255,"latin, edm_dance, soul",3,0.7019105821239705,0.7230320572853088
256,"latin, edm_dance, kpop",3,0.6837197673913523,0.738950252532959
257,"latin, edm_dance, reggae",3,0.5913433174292246,0.7555555701255798
258,"latin, edm_dance, blues",3,0.7902456867116531,0.5258215665817261
259,"latin, indie_alt, classical",3,0.2600264220415118,0.9029003977775574
260,"latin, indie_alt, jazz",3,0.5748929822015517,0.7838764786720276
261,"latin, indie_alt, soul",3,0.6069184133427681,0.7591522336006165
262,"latin, indie_alt, kpop",3,0.6653558160287045,0.7181328535079956
263,"latin, indie_alt, reggae",3,0.6478336345492386,0.7539370059967041
264,"latin, indie_alt, blues",3,0.4784409388647241,0.8474576473236084
265,"latin, classical, jazz",3,1.0314320120484157,0.44145357608795166
266,"latin, classical, soul",3,0.2090343451113694,0.9160529971122742
267,"latin, classical, kpop",3,0.3428712957739996,0.8549512028694153
268,"latin, classical, reggae",3,0.8789742606842589,0.5044910311698914
269,"latin, classical, blues",3,0.10535879635924025,0.969936728477478
270,"latin, jazz, soul",3,0.9241679674272598,0.5948827266693115
271,"latin, jazz, kpop",3,0.6024748802302622,0.7357001900672913
272,"latin, jazz, reggae",3,0.4375773883022075,0.8340611457824707
273,"latin, jazz, blues",3,0.7403971050022903,0.6658768057823181
274,"latin, soul, kpop",3,0.7665015067066159,0.6396396160125732
275,"latin, soul, reggae",3,0.6665900001043006,0.7316455841064453
276,"latin, soul, blues",3,0.4543920965413861,0.8217270374298096
277,"latin, kpop, reggae",3,0.728034648278569,0.6535796523094177
278,"latin, kpop, blues",3,0.627799877141525,0.7128463387489319
279,"latin, reggae, blues",3,0.5852937804556441,0.8160919547080994
280,"rock, edm_dance, indie_alt",3,0.8202324960995646,0.6074895858764648
281,"rock, edm_dance, classical",3,0.4942365158158994,0.7185016870498657
282,"rock, edm_dance, jazz",3,0.734053358502253,0.6467958092689514
283,"rock, edm_dance, soul",3,0.6715948801291617,0.7072368264198303
284,"rock, edm_dance, kpop",3,0.7768841420902926,0.6780185699462891
285,"rock, edm_dance, reggae",3,0.9034658268069102,0.5594639778137207
286,"rock, edm_dance, blues",3,0.7694685251955042,0.5953654050827026
287,"rock, indie_alt, classical",3,0.443335885594205,0.743697464466095
288,"rock, indie_alt, jazz",3,0.7512193615474398,0.5873016119003296
289,"rock, indie_alt, soul",3,1.000666833518584,0.4693877696990967
290,"rock, indie_alt, kpop",3,0.740168237860367,0.6200417280197144
291,"rock, indie_alt, reggae",3,0.7587370281995729,0.5953488349914551
292,"rock, indie_alt, blues",3,0.8252804040303691,0.5152284502983093
293,"rock, classical, jazz",3,0.42543163500636455,0.8072289228439331
294,"rock, classical, soul",3,0.25713891197560035,0.8652245998382568
295,"rock, classical, kpop",3,0.2505776353285346,0.8873239159584045
296,"rock, classical, reggae",3,0.12160139775882332,0.9593220353126526
297,"rock, classical, blues",3,0.17322423817448668,0.9530686140060425
298,"rock, jazz, soul",3,0.5600233699964441,0.7595908045768738
299,"rock, jazz, kpop",3,1.0434795309613634,0.49184149503707886
300,"rock, jazz, reggae",3,0.5545072439469789,0.75789475440979
301,"rock, jazz, blues",3,0.43355814523475117,0.8343023061752319
302,"rock, soul, kpop",3,0.9903735647462819,0.5397260189056396
303,"rock, soul, reggae",3,0.5577572380440144,0.7594936490058899
304,"rock, soul, blues",3,0.4880502351692745,0.7464285492897034
305,"rock, kpop, reggae",3,0.5947666851814184,0.7683615684509277
306,"rock, kpop, blues",3,0.42685923336436915,0.8742138147354126
307,"rock, reggae, blues",3,0.3436210926580606,0.8847583532333374
308,"edm_dance, indie_alt, classical",3,0.40373185346943674,0.82863849401474
309,"edm_dance, indie_alt, jazz",3,0.6498102941245676,0.732087254524231
310,"edm_dance, indie_alt, soul",3,0.702060709362624,0.7024221420288086
311,"edm_dance, indie_alt, kpop",3,0.7850319487707955,0.6331169009208679
312,"edm_dance, indie_alt, reggae",3,0.6860473200126931,0.7019400596618652
