,genres,n_genres,loss,accuracy
0,"hiphop, pop",3,0.3272030768381764,0.8759689927101135
1,"hiphop, country",3,0.17420106131296892,0.9353846311569214
2,"hiphop, rnb",3,0.6646894543015178,0.5628140568733215
3,"hiphop, latin",3,0.38113250896103024,0.8108808398246765
4,"hiphop, rock",3,0.6417319000541389,0.6590909361839294
5,"hiphop, edm_dance",3,0.2376940323730533,0.9078651666641235
6,"hiphop, indie_alt",3,0.6672394245648555,0.6151078939437866
7,"hiphop, classical",3,0.025531864840671267,0.990867555141449
8,"hiphop, jazz",3,0.14312068778171874,0.9605262875556946
9,"hiphop, soul",3,0.25757865018465304,0.8909090757369995
10,"hiphop, kpop",3,0.36256943298090855,0.866995096206665
11,"hiphop, reggae",3,0.5944609378839468,0.701298713684082
12,"hiphop, blues",3,0.2253525024753506,0.9322034120559692
13,"pop, country",3,0.33751109616476516,0.8704453706741333
14,"pop, rnb",3,0.5083555377219334,0.7520661354064941
15,"pop, latin",3,0.2507903916116285,0.9320388436317444
16,"pop, rock",3,0.25189411653124766,0.908695638179779
17,"pop, edm_dance",3,0.1853291023036708,0.9320651888847351
18,"pop, indie_alt",3,0.4149476816108571,0.8557214140892029
19,"pop, classical",3,0.25886906101432866,0.9279778599739075
20,"pop, jazz",3,0.18475153085017046,0.9271523356437683
21,"pop, soul",3,0.582095488049518,0.6896551847457886
22,"pop, kpop",3,0.5749957766532898,0.7440000176429749
23,"pop, reggae",3,0.5880268969033894,0.6842105388641357
24,"pop, blues",3,0.6118319034576416,0.699999988079071
25,"country, rnb",3,0.3732225582332641,0.8264984488487244
26,"country, latin",3,0.6889710118274878,0.5485148429870605
27,"country, rock",3,0.6917442066568724,0.5305164456367493
28,"country, edm_dance",3,0.3657853715385951,0.838652491569519
29,"country, indie_alt",3,0.529172492267503,0.760705292224884
30,"country, classical",3,0.06538056771486624,0.9820466637611389
31,"country, jazz",3,0.6586360225416398,0.6311239004135132
32,"country, soul",3,0.4587386330530416,0.8091872930526733
33,"country, kpop",3,0.6283361507910434,0.6791277527809143
34,"country, reggae",3,0.33479873923694387,0.8566176295280457
35,"country, blues",3,0.20128921602489586,0.9364407062530518
36,"rnb, latin",3,0.4438907989749202,0.7724867463111877
37,"rnb, rock",3,0.4114744675159454,0.7933333516120911
38,"rnb, edm_dance",3,0.349489966096267,0.8443936109542847
39,"rnb, indie_alt",3,0.4054064494592172,0.8296296000480652
40,"rnb, classical",3,0.06688576592420949,0.9813953638076782
41,"rnb, jazz",3,0.3450096238743175,0.8636363744735718
42,"rnb, soul",3,0.6580218088095355,0.6369426846504211
43,"rnb, kpop",3,0.6940979227041587,0.4923076927661896
44,"rnb, reggae",3,0.6384791201108122,0.664383590221405
45,"rnb, blues",3,0.28703875758431174,0.8999999761581421
46,"latin, rock",3,0.33132213060371196,0.8665297627449036
47,"latin, edm_dance",3,0.44014678239822386,0.7968000173568726
48,"latin, indie_alt",3,0.36715911374341975,0.8602620363235474
49,"latin, classical",3,0.6883405641830469,0.5501618385314941
50,"latin, jazz",3,0.18157409745104172,0.9313725233078003
51,"latin, soul",3,0.314935797868773,0.854651153087616
52,"latin, kpop",3,0.525947430683056,0.7486910820007324
53,"latin, reggae",3,0.37374106863955475,0.8588588833808899
54,"latin, blues",3,0.10067924797134911,0.9731543660163879
55,"rock, edm_dance",3,0.4069184375988258,0.8351648449897766
56,"rock, indie_alt",3,0.6679794580766583,0.5910290479660034
57,"rock, classical",3,0.08254469698899752,0.9721707105636597
58,"rock, jazz",3,0.22047037223076565,0.9027355909347534
59,"rock, soul",3,0.4030614934469524,0.8007518649101257
60,"rock, kpop",3,0.23472324797981664,0.9046052694320679
61,"rock, reggae",3,0.145374635738485,0.9647058844566345
62,"rock, blues",3,0.15192370096298113,0.9360730648040771
63,"edm_dance, indie_alt",3,0.49122079780300076,0.7930367588996887
64,"edm_dance, classical",3,0.07723010176217715,0.9719350337982178
65,"edm_dance, jazz",3,0.28729647480956494,0.8758029937744141
66,"edm_dance, soul",3,0.4001714903722626,0.8635236024856567
67,"edm_dance, kpop",3,0.32086528536954434,0.8480725884437561
68,"edm_dance, reggae",3,0.2186475773246921,0.920918345451355
69,"edm_dance, blues",3,0.19256043571884893,0.9523809552192688
70,"indie_alt, classical",3,0.07717512185667075,0.9725490212440491
71,"indie_alt, jazz",3,0.3076822868982951,0.8666666746139526
72,"indie_alt, soul",3,0.45892464053832877,0.7372881174087524
73,"indie_alt, kpop",3,0.27164392597483894,0.8905109763145447
74,"indie_alt, reggae",3,0.31287801067034404,0.8355555534362793
75,"indie_alt, blues",3,0.2627529734059384,0.9210526347160339
76,"classical, jazz",3,0.39299269551816196,0.810869574546814
77,"classical, soul",3,0.0687701017026245,0.9848484992980957
78,"classical, kpop",3,0.019256772611865317,0.9953917264938354
79,"classical, reggae",3,0.006959024448892764,1.0
80,"classical, blues",3,0.09620896126542773,0.9714285731315613
81,"jazz, soul",3,0.28922804196675617,0.8709677457809448
82,"jazz, kpop",3,0.12937451686177934,0.9419642686843872
83,"jazz, reggae",3,0.295810307264328,0.8399999737739563
84,"jazz, blues",3,0.37066921506609235,0.8785714507102966
85,"soul, kpop",3,0.6688443148358268,0.6086956262588501
86,"soul, reggae",3,0.6921287434441703,0.5089285969734192
87,"soul, blues",3,0.4969354554226524,0.7894737124443054
88,"kpop, reggae",3,0.3864048397541046,0.8066666722297668
89,"kpop, blues",3,0.1747616377838871,0.9561403393745422
90,"reggae, blues",3,0.5210184351756022,0.7846153974533081
91,"hiphop, pop, country",3,0.38237845184456587,0.8888888955116272
92,"hiphop, pop, rnb",3,0.9563603316034589,0.4776785671710968
93,"hiphop, pop, latin",3,0.6323748751751428,0.7791262269020081
94,"hiphop, pop, rock",3,0.5111268150197851,0.8258258104324341
95,"hiphop, pop, edm_dance",3,0.4735247734499079,0.8259023427963257
96,"hiphop, pop, indie_alt",3,0.47628609130257055,0.8453947305679321
97,"hiphop, pop, classical",3,0.16186702277125983,0.9396551847457886
98,"hiphop, pop, jazz",3,0.39065381849375297,0.8622047305107117
99,"hiphop, pop, soul",3,0.4875996068904274,0.8263157606124878
100,"hiphop, pop, kpop",3,0.6088058603437323,0.7543859481811523
101,"hiphop, pop, reggae",3,0.8312476956644538,0.6201117038726807
102,"hiphop, pop, blues",3,0.718372642993927,0.7569444179534912
103,"hiphop, country, rnb",3,0.5523966227258955,0.7785714268684387
104,"hiphop, country, latin",3,0.6528921064577604,0.7319079041481018
105,"hiphop, country, rock",3,0.7195225017733294,0.6824196577072144
106,"hiphop, country, edm_dance",3,0.6562100349516347,0.7496252059936523
107,"hiphop, country, indie_alt",3,0.691722062587738,0.6880000233650208
108,"hiphop, country, classical",3,0.17272063367294543,0.9484848380088806
109,"hiphop, country, jazz",3,0.6435677924421098,0.6800000071525574
110,"hiphop, country, soul",3,0.9624878069279725,0.5803108811378479
111,"hiphop, country, kpop",3,0.7873495513538145,0.6320754885673523
112,"hiphop, country, reggae",3,0.905346632639567,0.6213333606719971
113,"hiphop, country, blues",3,0.33239614209708046,0.8999999761581421
114,"hiphop, rnb, latin",3,0.7863457400769119,0.6431535482406616
115,"hiphop, rnb, rock",3,1.0391890703892295,0.5012406706809998
116,"hiphop, rnb, edm_dance",3,0.5664740772212058,0.7634010910987854
117,"hiphop, rnb, indie_alt",3,0.6285926215151415,0.7326202988624573
118,"hiphop, rnb, classical",3,0.23950291025951115,0.9119850397109985
119,"hiphop, rnb, jazz",3,0.5231219706711946,0.7654321193695068
120,"hiphop, rnb, soul",3,1.0713321814170251,0.4000000059604645
121,"hiphop, rnb, kpop",3,0.6966329204956158,0.7046979665756226
122,"hiphop, rnb, reggae",3,0.8603085281858482,0.6224899888038635
123,"hiphop, rnb, blues",3,0.8282663685055406,0.5446009635925293
124,"hiphop, latin, rock",3,0.5864814261191993,0.769881546497345
125,"hiphop, latin, edm_dance",3,0.7521225403953384,0.6387362480163574
126,"hiphop, latin, indie_alt",3,0.6067759047217548,0.7575757503509521
127,"hiphop, latin, classical",3,0.9995198563133959,0.45214977860450745
128,"hiphop, latin, jazz",3,0.5113423841106916,0.7925636172294617
129,"hiphop, latin, soul",3,0.7302746304443904,0.734375
130,"hiphop, latin, kpop",3,0.8695664857150105,0.6399176716804504
131,"hiphop, latin, reggae",3,0.6723212839809654,0.7231121063232422
132,"hiphop, latin, blues",3,0.5352074796719444,0.7905237078666687
133,"hiphop, rock, edm_dance",3,0.7779872641196618,0.5507692098617554
134,"hiphop, rock, indie_alt",3,0.6913938008356786,0.6335403919219971
135,"hiphop, rock, classical",3,0.14533890966864804,0.9471228718757629
136,"hiphop, rock, jazz",3,1.0445534409331394,0.49191686511039734
137,"hiphop, rock, soul",3,0.5431832787467212,0.7777777910232544
138,"hiphop, rock, kpop",3,1.0608166588026418,0.47174447774887085
139,"hiphop, rock, reggae",3,0.40571239091164574,0.8212290406227112
140,"hiphop, rock, blues",3,0.3241216683447916,0.8944099545478821
141,"hiphop, edm_dance, indie_alt",3,0.6438238097775367,0.7080644965171814
142,"hiphop, edm_dance, classical",3,0.2135330863870107,0.9217948913574219
143,"hiphop, edm_dance, jazz",3,0.6235446543024298,0.7105262875556946
144,"hiphop, edm_dance, soul",3,0.6072453001194452,0.7416173815727234
145,"hiphop, edm_dance, kpop",3,0.6684845556906603,0.710091769695282
146,"hiphop, edm_dance, reggae",3,0.48877319212882747,0.7923387289047241
147,"hiphop, edm_dance, blues",3,0.6714767989904984,0.7434782385826111
148,"hiphop, indie_alt, classical",3,0.18304297244738404,0.9461663961410522
149,"hiphop, indie_alt, jazz",3,0.3563014394592115,0.8734491467475891
150,"hiphop, indie_alt, soul",3,0.5522130503373988,0.7647058963775635
151,"hiphop, indie_alt, kpop",3,0.4325398332858212,0.8095238208770752
152,"hiphop, indie_alt, reggae",3,0.49652864740974634,0.7902735471725464
153,"hiphop, indie_alt, blues",3,0.790625238784751,0.6075085401535034
154,"hiphop, classical, jazz",3,0.36545955099919764,0.8312610983848572
155,"hiphop, classical, soul",3,0.09075254040956497,0.972000002861023
156,"hiphop, classical, kpop",3,0.24117996596270777,0.9052044749259949
157,"hiphop, classical, reggae",3,0.1977416666982608,0.9018405079841614
158,"hiphop, classical, blues",3,0.12269111841333162,0.9690949320793152
159,"hiphop, jazz, soul",3,0.6382954383718557,0.699999988079071
160,"hiphop, jazz, kpop",3,0.27795602781016654,0.9024389982223511
161,"hiphop, jazz, reggae",3,0.458584157049015,0.7956989407539368
162,"hiphop, jazz, blues",3,0.9095748049732099,0.4855967164039612
163,"hiphop, soul, kpop",3,1.0799009221972842,0.344696968793869
164,"hiphop, soul, reggae",3,0.6770799265351406,0.7255814075469971
165,"hiphop, soul, blues",3,0.4593841088883704,0.826815664768219
166,"hiphop, kpop, reggae",3,0.6866739073054121,0.6996047496795654
167,"hiphop, kpop, blues",3,0.5576967025682125,0.774193525314331
168,"hiphop, reggae, blues",3,0.6596646422431582,0.7083333134651184
169,"pop, country, rnb",3,0.5635974130025758,0.8017492890357971
170,"pop, country, latin",3,0.6012177109718323,0.7679245471954346
171,"pop, country, rock",3,0.5956341766678126,0.7566371560096741
172,"pop, country, edm_dance",3,0.5016574111778181,0.8285229206085205
173,"pop, country, indie_alt",3,0.6558411509787302,0.7203791737556458
174,"pop, country, classical",3,0.1773388484089645,0.9415807723999023
175,"pop, country, jazz",3,0.412381023809474,0.8575268983840942
176,"pop, country, soul",3,0.6089771996616932,0.7799353003501892
177,"pop, country, kpop",3,0.5168614240647736,0.8242074847221375
178,"pop, country, reggae",3,0.7076387089370881,0.7617449760437012
179,"pop, country, blues",3,0.4650421188077854,0.8511450290679932
180,"pop, rnb, latin",3,0.6280996764060294,0.7524752616882324
181,"pop, rnb, rock",3,0.5865628541891391,0.7784615159034729
182,"pop, rnb, edm_dance",3,0.48295235234769324,0.7904967665672302
183,"pop, rnb, indie_alt",3,0.6299471210789036,0.7466216087341309
184,"pop, rnb, classical",3,0.22047589067624995,0.9276315569877625
185,"pop, rnb, jazz",3,0.5655273140930548,0.7764227390289307
186,"pop, rnb, soul",3,1.0174195766448975,0.5439560413360596
187,"pop, rnb, kpop",3,0.7262896483594721,0.7272727489471436
188,"pop, rnb, reggae",3,1.004195447205103,0.5263158082962036
189,"pop, rnb, blues",3,0.8213197378551259,0.654411792755127
190,"pop, latin, rock",3,0.4794308517643815,0.8343079686164856
191,"pop, latin, edm_dance",3,0.6037273862728706,0.7400000095367432
192,"pop, latin, indie_alt",3,0.5034839814494115,0.8074533939361572
193,"pop, latin, classical",3,0.14020962319966887,0.9595645666122437
194,"pop, latin, jazz",3,0.777680590439063,0.6697459816932678
195,"pop, latin, soul",3,0.5893978847039713,0.7756756544113159
196,"pop, latin, kpop",3,0.7053375758376776,0.720588207244873
197,"pop, latin, reggae",3,0.524557170056035,0.8245125412940979
198,"pop, latin, blues",3,0.3591695516471154,0.8885449171066284
199,"pop, rock, edm_dance",3,0.5662478296073167,0.7709790468215942
200,"pop, rock, indie_alt",3,0.7892031610747914,0.5604938268661499
201,"pop, rock, classical",3,0.8240281981704509,0.5911504626274109
202,"pop, rock, jazz",3,0.458663283561317,0.8309859037399292
203,"pop, rock, soul",3,0.63409509609655,0.7216494679450989
204,"pop, rock, kpop",3,0.5106173492401929,0.8206686973571777
205,"pop, rock, reggae",3,0.7424054026603699,0.7571428418159485
206,"pop, rock, blues",3,0.494240208061374,0.8040816187858582
207,"pop, edm_dance, indie_alt",3,0.5728120744448306,0.7785977721214294
208,"pop, edm_dance, classical",3,0.15816362214903545,0.9415954351425171
209,"pop, edm_dance, jazz",3,0.39494405032658,0.8597561120986938
210,"pop, edm_dance, soul",3,0.4213521411785713,0.8181818127632141
211,"pop, edm_dance, kpop",3,0.4675833664563279,0.8137044906616211
212,"pop, edm_dance, reggae",3,0.5679913031997863,0.8277512192726135
213,"pop, edm_dance, blues",3,0.398945297246204,0.8691099286079407
214,"pop, indie_alt, classical",3,0.22230450978903013,0.92710280418396
215,"pop, indie_alt, jazz",3,0.5693338397833018,0.7846153974533081
216,"pop, indie_alt, soul",3,0.8168185630827459,0.6793892979621887
217,"pop, indie_alt, kpop",3,0.45565507729848226,0.8366666436195374
218,"pop, indie_alt, reggae",3,0.4917854783069565,0.7928286790847778
219,"pop, indie_alt, blues",3,0.6528843664845755,0.7906976938247681
220,"pop, classical, jazz",3,0.39257427914087306,0.8350515365600586
221,"pop, classical, soul",3,0.18350431760905478,0.921800971031189
222,"pop, classical, kpop",3,0.1685021690700365,0.9304347634315491
223,"pop, classical, reggae",3,0.17712731115574384,0.9245741963386536
224,"pop, classical, blues",3,0.1269830824136734,0.9466666579246521
225,"pop, jazz, soul",3,0.6119245515679413,0.6933962106704712
226,"pop, jazz, kpop",3,0.41523930644989016,0.8320000171661377
227,"pop, jazz, reggae",3,0.4351933177430831,0.8159204125404358
228,"pop, jazz, blues",3,0.4825343999898795,0.8181818127632141
229,"pop, soul, kpop",3,0.8176777965279036,0.6666666865348816
230,"pop, soul, reggae",3,0.8664353655202546,0.6277372241020203
231,"pop, soul, blues",3,0.9452306149052638,0.5784313678741455
232,"pop, kpop, reggae",3,0.6857783784185137,0.7200000286102295
233,"pop, kpop, blues",3,0.728428282056536,0.6928571462631226
234,"pop, reggae, blues",3,0.9658305500889872,0.5494505763053894
235,"country, rnb, latin",3,0.6325851686795553,0.7666666507720947
236,"country, rnb, rock",3,0.8144724899885064,0.6545105576515198
237,"country, rnb, edm_dance",3,0.9927485384420126,0.5098634362220764
238,"country, rnb, indie_alt",3,1.0334842253506669,0.4593496024608612
239,"country, rnb, classical",3,0.24215140701071616,0.9049080014228821
240,"country, rnb, jazz",3,0.7181333168599401,0.7194570302963257
241,"country, rnb, soul",3,0.9816928032844786,0.5529100298881531
242,"country, rnb, kpop",3,1.0202294358840356,0.526442289352417
243,"country, rnb, reggae",3,0.5781976133991003,0.7329699993133545
244,"country, rnb, blues",3,0.5514777898788452,0.7921686768531799
245,"country, latin, rock",3,0.8049572751619584,0.6163610816001892
246,"country, latin, edm_dance",3,1.0974619695762653,0.39007091522216797
247,"country, latin, indie_alt",3,0.8236177277494776,0.6435934901237488
248,"country, latin, classical",3,0.2864354438236132,0.8831942677497864
249,"country, latin, jazz",3,0.5328017321603287,0.7869634628295898
250,"country, latin, soul",3,0.6905615363441171,0.7332155704498291
251,"country, latin, kpop",3,1.0018488579238487,0.48013246059417725
252,"country, latin, reggae",3,0.6435485563836656,0.7423423528671265
253,"country, latin, blues",3,0.4875364155725707,0.8092485666275024
254,"country, rock, edm_dance",3,0.7802363311251005,0.6588541865348816
255,"country, rock, indie_alt",3,0.8820640127393052,0.5840266346931458
256,"country, rock, classical",3,0.3684566568451078,0.8318002820014954
257,"country, rock, jazz",3,1.0680497287622164,0.40290382504463196
258,"country, rock, soul",3,0.7612530068939961,0.6776180863380432
259,"country, rock, kpop",3,0.7981978426660811,0.6552380919456482
260,"country, rock, reggae",3,0.7023982310495457,0.6722689270973206
261,"country, rock, blues",3,0.6765521625542587,0.7324262857437134
262,"country, edm_dance, indie_alt",3,0.7388344936900668,0.6747967600822449
263,"country, edm_dance, classical",3,0.24084287941588592,0.9209353923797607
264,"country, edm_dance, jazz",3,0.6690485020016514,0.7194767594337463
265,"country, edm_dance, soul",3,0.5227672135829926,0.8127999901771545
266,"country, edm_dance, kpop",3,1.0072791962961625,0.4977375566959381
267,"country, edm_dance, reggae",3,0.8783854541250471,0.5651465654373169
268,"country, edm_dance, blues",3,0.4137738651779696,0.8650519251823425
269,"country, indie_alt, classical",3,0.45705664744944646,0.7619699239730835
270,"country, indie_alt, jazz",3,0.575297990938981,0.7715930938720703
271,"country, indie_alt, soul",3,0.8202469377538523,0.663755476474762
272,"country, indie_alt, kpop",3,1.0383648295556345,0.46169355511665344
273,"country, indie_alt, reggae",3,0.7146507614944339,0.6890380382537842
274,"country, indie_alt, blues",3,0.6521400123327028,0.7323601245880127
275,"country, classical, jazz",3,0.3650450816763655,0.8443465232849121
276,"country, classical, soul",3,0.3056624689437811,0.8818770051002502
277,"country, classical, kpop",3,0.9885591442992048,0.5182926654815674
278,"country, classical, reggae",3,0.893823556000554,0.5337726473808289
279,"country, classical, blues",3,0.17250653187990606,0.9527145624160767
280,"country, jazz, soul",3,0.6586142258316863,0.7598039507865906
281,"country, jazz, kpop",3,1.043312172184076,0.4932735562324524
282,"country, jazz, reggae",3,0.5980202678769302,0.7707808613777161
283,"country, jazz, blues",3,0.46437267864179743,0.8476454019546509
284,"country, soul, kpop",3,0.7432311462794299,0.7198953032493591
285,"country, soul, reggae",3,0.7183790215858826,0.7027027010917664
286,"country, soul, blues",3,0.6380999816344088,0.7617449760437012
287,"country, kpop, reggae",3,0.9902336019068715,0.5363881587982178
288,"country, kpop, blues",3,0.5191141026360648,0.836309552192688
289,"country, reggae, blues",3,0.33888442689741116,0.8989546895027161
290,"rnb, latin, rock",3,0.6294186179674714,0.7512864470481873
291,"rnb, latin, edm_dance",3,0.7103361633088854,0.7402777671813965
292,"rnb, latin, indie_alt",3,0.7027229068507769,0.7124773859977722
293,"rnb, latin, classical",3,0.2831956062878666,0.8779803514480591
294,"rnb, latin, jazz",3,0.5399853194921201,0.7554671764373779
295,"rnb, latin, soul",3,0.6807879957285794,0.706818163394928
296,"rnb, latin, kpop",3,0.8066682471391048,0.6276150345802307
297,"rnb, latin, reggae",3,0.7257693359901854,0.7202796936035156
298,"rnb, latin, blues",3,0.5560568960871709,0.7735369205474854
299,"rnb, rock, edm_dance",3,0.7099827251562448,0.7024922370910645
300,"rnb, rock, indie_alt",3,0.880766739594309,0.5410526394844055
301,"rnb, rock, classical",3,0.34642039354391924,0.817322850227356
302,"rnb, rock, jazz",3,0.4444831876193776,0.8376470804214478
303,"rnb, rock, soul",3,0.9841401032133446,0.5567867159843445
304,"rnb, rock, kpop",3,1.0372713810220398,0.5037593841552734
305,"rnb, rock, reggae",3,0.9203359372275216,0.6057142615318298
306,"rnb, rock, blues",3,0.7830129713769172,0.6401273608207703
307,"rnb, edm_dance, indie_alt",3,0.7859110941294751,0.6617646813392639
308,"rnb, edm_dance, classical",3,0.38358840500752545,0.8393782377243042
309,"rnb, edm_dance, jazz",3,0.6976066641111816,0.709964394569397
310,"rnb, edm_dance, soul",3,0.6029410166945869,0.7595190405845642
311,"rnb, edm_dance, kpop",3,0.9091656824063988,0.6350092887878418
312,"rnb, edm_dance, reggae",3,0.6150396251287616,0.75
313,"rnb, edm_dance, blues",3,0.45277345707986205,0.8252212405204773
314,"rnb, indie_alt, classical",3,0.3462016502195153,0.8661156892776489
315,"rnb, indie_alt, jazz",3,0.7257839012749587,0.648101270198822
316,"rnb, indie_alt, soul",3,0.7615480710224933,0.6626505851745605
317,"rnb, indie_alt, kpop",3,0.7012750222876265,0.7135134935379028
318,"rnb, indie_alt, reggae",3,0.6854070124225081,0.7102803587913513
319,"rnb, indie_alt, blues",3,0.5751166241210803,0.7719298005104065
320,"rnb, classical, jazz",3,0.44365129841340556,0.8108108043670654
321,"rnb, classical, soul",3,0.3041612133989489,0.8536585569381714
322,"rnb, classical, kpop",3,0.2530462758158738,0.8981131911277771
323,"rnb, classical, reggae",3,0.21949062563029742,0.9002078771591187
324,"rnb, classical, blues",3,0.17863061602195998,0.9483146071434021
325,"rnb, jazz, soul",3,0.6663000482193967,0.7056737542152405
326,"rnb, jazz, kpop",3,0.4316440999507904,0.8187500238418579
327,"rnb, jazz, reggae",3,0.5815263014437968,0.7195571660995483
328,"rnb, jazz, blues",3,0.5178832383866006,0.8212766051292419
329,"rnb, soul, kpop",3,0.7503280341625214,0.6484375
330,"rnb, soul, reggae",3,1.0147033725383776,0.48792269825935364
331,"rnb, soul, blues",3,0.7747723644936991,0.6315789222717285
332,"rnb, kpop, reggae",3,1.0631065023188688,0.37551021575927734
333,"rnb, kpop, blues",3,0.5587354127014653,0.8229665160179138
334,"rnb, reggae, blues",3,0.9170740365982055,0.6187499761581421
335,"latin, rock, edm_dance",3,0.7968435936008633,0.6393244862556458
336,"latin, rock, indie_alt",3,0.7478984945490281,0.6193353533744812
337,"latin, rock, classical",3,0.3046103355513292,0.8649635314941406
338,"latin, rock, jazz",3,0.5843488877894831,0.7810457348823547
339,"latin, rock, soul",3,0.6369616808352792,0.7741348147392273
340,"latin, rock, kpop",3,0.6822549181861812,0.7069846391677856
341,"latin, rock, reggae",3,0.926383446805096,0.5260223150253296
342,"latin, rock, blues",3,0.40856880460127415,0.8486055731773376
343,"latin, edm_dance, indie_alt",3,1.071722378730774,0.39500001072883606
344,"latin, edm_dance, classical",3,0.4731375277042389,0.7760416865348816
345,"latin, edm_dance, jazz",3,0.5721174761454264,0.7720000147819519
346,"latin, edm_dance, soul",3,0.9176131064620727,0.49416908621788025
347,"latin, edm_dance, kpop",3,0.7478256400118876,0.7140883803367615
348,"latin, edm_dance, reggae",3,0.6007460772549664,0.7451851963996887
349,"latin, edm_dance, blues",3,0.5753381560106232,0.7746478915214539
350,"latin, indie_alt, classical",3,0.3210128582215399,0.873896598815918
351,"latin, indie_alt, jazz",3,0.6104808919016739,0.7478559017181396
352,"latin, indie_alt, soul",3,0.6065014156877191,0.763005793094635
353,"latin, indie_alt, kpop",3,0.7304620788812209,0.6822262406349182
354,"latin, indie_alt, reggae",3,0.6630651500281386,0.75
355,"latin, indie_alt, blues",3,0.791615315413071,0.5762711763381958
356,"latin, classical, jazz",3,1.0292586964200354,0.44279944896698
357,"latin, classical, soul",3,0.9325761898627865,0.4904271066188812
358,"latin, classical, kpop",3,0.9973053302059945,0.45188283920288086
359,"latin, classical, reggae",3,0.1673046738623145,0.932634711265564
360,"latin, classical, blues",3,0.12477482732715486,0.969936728477478
361,"latin, jazz, soul",3,0.46282093306340133,0.8294243216514587
362,"latin, jazz, kpop",3,0.9811067092113006,0.5719920992851257
363,"latin, jazz, reggae",3,0.48613091652570334,0.8231440782546997
364,"latin, jazz, blues",3,0.36444266288766364,0.8767772316932678
365,"latin, soul, kpop",3,0.765201976170411,0.6328828930854797
366,"latin, soul, reggae",3,0.6764810713031624,0.744303822517395
367,"latin, soul, blues",3,0.4367108204114072,0.8272980451583862
368,"latin, kpop, reggae",3,0.8313215032185473,0.6535796523094177
369,"latin, kpop, blues",3,0.6608336473292007,0.7279596924781799
370,"latin, reggae, blues",3,0.3981473771319992,0.8419540524482727
371,"rock, edm_dance, indie_alt",3,0.8662531631333488,0.5742024779319763
372,"rock, edm_dance, classical",3,0.4948583437419506,0.717366635799408
373,"rock, edm_dance, jazz",3,0.5788112686039261,0.7704917788505554
374,"rock, edm_dance, soul",3,0.665820156273089,0.7105262875556946
375,"rock, edm_dance, kpop",3,0.754776211714966,0.6780185699462891
376,"rock, edm_dance, reggae",3,0.750677240653653,0.5879396796226501
377,"rock, edm_dance, blues",3,0.49101274291886793,0.8128342032432556
378,"rock, indie_alt, classical",3,0.42435206268347947,0.7703081369400024
379,"rock, indie_alt, jazz",3,0.7344855486400543,0.5952380895614624
380,"rock, indie_alt, soul",3,0.9190445932941913,0.5034013390541077
381,"rock, indie_alt, kpop",3,0.7463254452000581,0.6054279804229736
382,"rock, indie_alt, reggae",3,0.7608595021935396,0.5418604612350464
383,"rock, indie_alt, blues",3,0.792903950371718,0.5634517669677734
384,"rock, classical, jazz",3,0.45509643655225457,0.7996987700462341
385,"rock, classical, soul",3,0.2978105880753966,0.8785357475280762
386,"rock, classical, kpop",3,0.9921959114373197,0.5242566466331482
387,"rock, classical, reggae",3,0.18610128881567617,0.9288135766983032
388,"rock, classical, blues",3,0.16030555312599085,0.9548736214637756
389,"rock, jazz, soul",3,0.5823639065713224,0.7468030452728271
390,"rock, jazz, kpop",3,1.0434633501759776,0.49184149503707886
391,"rock, jazz, reggae",3,0.4362897857239372,0.8236842155456543
392,"rock, jazz, blues",3,0.43014065401498663,0.8372092843055725
393,"rock, soul, kpop",3,0.6848874278264503,0.734246551990509
394,"rock, soul, reggae",3,0.6170537177520462,0.746835470199585
395,"rock, soul, blues",3,0.5039328532559532,0.7785714268684387
396,"rock, kpop, reggae",3,0.5814997164037942,0.7966101765632629
397,"rock, kpop, blues",3,0.3877985271267921,0.8647798895835876
398,"rock, reggae, blues",3,0.2809598396037148,0.8847583532333374
399,"edm_dance, indie_alt, classical",3,0.3641565278382369,0.8438966870307922
400,"edm_dance, indie_alt, jazz",3,0.719560135190732,0.6464174389839172
401,"edm_dance, indie_alt, soul",3,0.9013004140045403,0.5934256315231323
402,"edm_dance, indie_alt, kpop",3,0.7681810089520046,0.6509740352630615
403,"edm_dance, indie_alt, reggae",3,0.8547721105698345,0.6366842985153198
404,"edm_dance, indie_alt, blues",3,0.5315946721087741,0.7683615684509277
405,"edm_dance, classical, jazz",3,0.332755696074921,0.8690773248672485
406,"edm_dance, classical, soul",3,0.19145482430249694,0.9322493076324463
407,"edm_dance, classical, kpop",3,0.3365572097989702,0.8505154848098755
408,"edm_dance, classical, reggae",3,0.21251336916604757,0.9325997233390808
409,"edm_dance, classical, blues",3,0.15579659028676932,0.9551374912261963
410,"edm_dance, jazz, soul",3,0.5403593706362175,0.7689393758773804
411,"edm_dance, jazz, kpop",3,0.5199564440511562,0.7703180313110352
412,"edm_dance, jazz, reggae",3,0.39907986793227535,0.8336557149887085
413,"edm_dance, jazz, blues",3,0.3625111960788527,0.8731808662414551
414,"edm_dance, soul, kpop",3,0.6136122206096384,0.7316103577613831
415,"edm_dance, soul, reggae",3,0.5255858304742149,0.742290735244751
416,"edm_dance, soul, blues",3,0.5600608391910078,0.8277512192726135
417,"edm_dance, kpop, reggae",3,0.8198788413187352,0.6951219439506531
418,"edm_dance, kpop, blues",3,0.45382355728693174,0.8048245906829834
419,"edm_dance, reggae, blues",3,0.37464660457369736,0.85012286901474
